ReturnDate,TerritoryKey,ProductKey,ReturnQuantity,Product_Price,Return_Amount
26-05-2017,6,528,1,3.1237,3.1237
31-05-2017,6,360,1,943.2882,943.2882
31-05-2017,6,535,1,15.6437,15.6437
31-05-2017,6,536,1,18.7737,18.7737
01-06-2017,6,582,1,618.48,618.48
02-06-2017,6,477,1,3.1237,3.1237
04-06-2017,6,466,1,13.8345,13.8345
06-06-2017,6,476,1,43.8137,43.8137
06-06-2017,6,485,1,13.7595,13.7595
07-06-2017,6,235,1,16.3429,16.3429
09-06-2017,6,528,1,3.1237,3.1237
11-06-2017,6,223,1,2.939,2.939
14-06-2017,6,229,1,16.3429,16.3429
15-06-2017,6,220,1,21.6164,21.6164
15-06-2017,6,529,1,2.4977,2.4977
22-06-2017,6,220,1,21.6164,21.6164
22-06-2017,6,476,1,43.8137,43.8137
22-06-2017,6,488,1,12.4177,12.4177
23-06-2017,6,528,1,3.1237,3.1237
25-06-2017,6,223,1,2.939,2.939
26-06-2017,6,477,1,3.1237,3.1237
30-06-2017,6,491,1,12.4177,12.4177
18-01-2015,10,310,1,1406.9758,1406.9758
26-03-2015,10,312,1,1406.9758,1406.9758
31-08-2015,10,373,1,860.8787,860.8787
08-10-2015,10,354,1,953.5637,953.5637
27-11-2015,10,320,1,285.9519,285.9519
01-12-2015,10,356,1,953.5637,953.5637
06-12-2015,10,360,1,943.2882,943.2882
12-06-2016,10,381,1,394.7883,394.7883
21-06-2016,10,368,1,924.5636,924.5636
06-07-2016,10,528,1,3.1237,3.1237
07-07-2016,10,358,1,943.2882,943.2882
08-07-2016,10,480,1,1.4335,1.4335
15-07-2016,10,484,1,4.9767,4.9767
23-07-2016,10,220,1,21.6164,21.6164
24-07-2016,10,477,1,3.1237,3.1237
29-07-2016,10,480,1,1.4335,1.4335
07-08-2016,10,479,1,5.6277,5.6277
07-08-2016,10,537,1,21.91,21.91
08-08-2016,10,371,1,860.8787,860.8787
12-08-2016,10,464,1,13.8345,13.8345
12-08-2016,10,565,1,280.9052,280.9052
13-08-2016,10,590,1,349.7116,349.7116
14-08-2016,10,215,1,21.6164,21.6164
15-08-2016,10,226,1,16.3429,16.3429
23-08-2016,10,362,1,943.2882,943.2882
24-08-2016,10,480,1,1.4335,1.4335
30-08-2016,10,530,1,3.1237,3.1237
04-09-2016,10,484,1,4.9767,4.9767
06-09-2016,10,223,1,2.939,2.939
10-09-2016,10,489,1,12.4177,12.4177
10-09-2016,10,529,1,2.4977,2.4977
11-09-2016,10,389,1,394.7883,394.7883
13-09-2016,10,223,1,2.939,2.939
14-09-2016,10,537,1,21.91,21.91
14-09-2016,10,576,1,902.1321,902.1321
15-09-2016,10,529,1,2.4977,2.4977
15-09-2016,10,530,1,3.1237,3.1237
19-09-2016,10,581,1,618.48,618.48
20-09-2016,10,477,1,3.1237,3.1237
20-09-2016,10,538,1,13.4527,13.4527
23-09-2016,10,541,1,18.1477,18.1477
23-09-2016,10,561,1,902.1321,902.1321
24-09-2016,10,215,1,21.6164,21.6164
27-09-2016,10,232,1,16.3429,16.3429
29-09-2016,10,540,1,20.4076,20.4076
30-09-2016,10,528,1,3.1237,3.1237
01-10-2016,10,358,1,943.2882,943.2882
01-10-2016,10,477,1,3.1237,3.1237
01-10-2016,10,528,1,3.1237,3.1237
02-10-2016,10,529,1,2.4977,2.4977
05-10-2016,10,466,1,13.8345,13.8345
07-10-2016,10,235,1,16.3429,16.3429
09-10-2016,10,464,1,13.8345,13.8345
09-10-2016,10,480,1,1.4335,1.4335
09-10-2016,10,529,1,2.4977,2.4977
10-10-2016,10,479,1,5.6277,5.6277
10-10-2016,10,535,1,15.6437,15.6437
12-10-2016,10,214,1,21.9037,21.9037
12-10-2016,10,215,1,21.6164,21.6164
13-10-2016,10,540,1,20.4076,20.4076
15-10-2016,10,352,1,953.5637,953.5637
16-10-2016,10,381,1,394.7883,394.7883
20-10-2016,10,478,1,6.2537,6.2537
25-10-2016,10,485,1,13.7595,13.7595
28-10-2016,10,471,1,39.751,39.751
29-10-2016,10,477,1,3.1237,3.1237
30-10-2016,10,371,1,860.8787,860.8787
02-11-2016,10,385,1,394.7883,394.7883
04-11-2016,10,528,1,3.1237,3.1237
05-11-2016,10,529,1,2.4977,2.4977
08-11-2016,10,536,1,18.7737,18.7737
09-11-2016,10,477,1,3.1237,3.1237
10-11-2016,10,485,1,13.7595,13.7595
12-11-2016,10,541,1,18.1477,18.1477
14-11-2016,10,215,1,21.6164,21.6164
14-11-2016,10,477,1,3.1237,3.1237
17-11-2016,10,385,1,394.7883,394.7883
18-11-2016,10,529,1,2.4977,2.4977
18-11-2016,10,583,1,618.48,618.48
18-11-2016,10,584,1,196.3404,196.3404
22-11-2016,10,214,1,21.9037,21.9037
24-11-2016,10,358,1,943.2882,943.2882
24-11-2016,10,478,1,6.2537,6.2537
28-11-2016,10,477,1,3.1237,3.1237
28-11-2016,10,478,1,6.2537,6.2537
29-11-2016,10,477,1,3.1237,3.1237
29-11-2016,10,479,1,5.6277,5.6277
03-12-2016,10,220,1,21.6164,21.6164
05-12-2016,10,214,1,21.9037,21.9037
05-12-2016,10,215,1,21.6164,21.6164
07-12-2016,10,598,1,245.4103,245.4103
08-12-2016,10,462,1,13.8345,13.8345
12-12-2016,10,485,1,13.7595,13.7595
15-12-2016,10,480,1,1.4335,1.4335
16-12-2016,10,484,1,4.9767,4.9767
17-12-2016,10,477,1,3.1237,3.1237
19-12-2016,10,356,1,953.5637,953.5637
20-12-2016,10,575,1,902.1321,902.1321
21-12-2016,10,480,1,1.4335,1.4335
25-12-2016,10,232,1,16.3429,16.3429
26-12-2016,10,528,1,3.1237,3.1237
31-12-2016,10,479,1,5.6277,5.6277
01-01-2017,10,485,1,13.7595,13.7595
05-01-2017,10,480,1,1.4335,1.4335
08-01-2017,10,535,1,15.6437,15.6437
10-01-2017,10,535,1,15.6437,15.6437
11-01-2017,10,464,1,13.8345,13.8345
14-01-2017,10,229,1,16.3429,16.3429
14-01-2017,10,529,1,2.4977,2.4977
15-01-2017,10,478,1,6.2537,6.2537
16-01-2017,10,588,1,349.7116,349.7116
18-01-2017,10,529,1,2.4977,2.4977
19-01-2017,10,475,1,43.8137,43.8137
19-01-2017,10,539,1,15.6437,15.6437
20-01-2017,10,215,1,21.6164,21.6164
20-01-2017,10,573,1,902.1321,902.1321
21-01-2017,10,479,1,5.6277,5.6277
22-01-2017,10,215,1,21.6164,21.6164
28-01-2017,10,481,1,5.6277,5.6277
28-01-2017,10,530,1,3.1237,3.1237
29-01-2017,10,530,1,3.1237,3.1237
02-02-2017,10,529,1,2.4977,2.4977
02-02-2017,10,538,1,13.4527,13.4527
03-02-2017,10,480,1,1.4335,1.4335
06-02-2017,10,487,1,34.4237,34.4237
06-02-2017,10,600,1,245.4103,245.4103
07-02-2017,10,478,1,6.2537,6.2537
07-02-2017,10,539,1,15.6437,15.6437
11-02-2017,10,539,1,15.6437,15.6437
12-02-2017,10,479,1,5.6277,5.6277
14-02-2017,10,480,1,1.4335,1.4335
20-02-2017,10,485,1,13.7595,13.7595
23-02-2017,10,475,1,43.8137,43.8137
23-02-2017,10,477,1,3.1237,3.1237
01-03-2017,10,485,1,13.7595,13.7595
03-03-2017,10,223,1,2.939,2.939
04-03-2017,10,487,1,34.4237,34.4237
08-03-2017,10,606,1,196.3404,196.3404
10-03-2017,10,528,1,3.1237,3.1237
12-03-2017,10,360,1,943.2882,943.2882
18-03-2017,10,479,1,5.6277,5.6277
20-03-2017,10,538,1,13.4527,13.4527
21-03-2017,10,581,1,618.48,618.48
22-03-2017,10,485,1,13.7595,13.7595
27-03-2017,10,214,1,21.9037,21.9037
28-03-2017,10,223,1,2.939,2.939
29-03-2017,10,214,1,21.9037,21.9037
29-03-2017,10,596,1,245.4103,245.4103
02-04-2017,10,480,1,1.4335,1.4335
03-04-2017,10,480,1,1.4335,1.4335
03-04-2017,10,535,1,15.6437,15.6437
07-04-2017,10,528,1,3.1237,3.1237
07-04-2017,10,530,1,3.1237,3.1237
07-04-2017,10,577,1,459.6992,459.6992
08-04-2017,10,215,1,21.6164,21.6164
10-04-2017,10,383,1,394.7883,394.7883
10-04-2017,10,566,1,280.9052,280.9052
12-04-2017,10,478,1,6.2537,6.2537
12-04-2017,10,606,1,196.3404,196.3404
14-04-2017,10,215,1,21.6164,21.6164
14-04-2017,10,529,1,2.4977,2.4977
14-04-2017,10,590,1,349.7116,349.7116
18-04-2017,10,479,1,5.6277,5.6277
18-04-2017,10,577,1,459.6992,459.6992
19-04-2017,10,487,1,34.4237,34.4237
20-04-2017,10,482,1,5.6277,5.6277
25-04-2017,10,481,1,5.6277,5.6277
28-04-2017,10,215,1,21.6164,21.6164
28-04-2017,10,480,1,1.4335,1.4335
28-04-2017,10,528,1,3.1237,3.1237
29-04-2017,10,358,1,943.2882,943.2882
01-05-2017,10,479,1,5.6277,5.6277
07-05-2017,10,214,1,21.9037,21.9037
11-05-2017,10,541,1,18.1477,18.1477
12-05-2017,10,360,1,943.2882,943.2882
12-05-2017,10,604,1,196.3404,196.3404
17-05-2017,10,214,1,21.9037,21.9037
25-05-2017,10,564,1,902.1321,902.1321
26-05-2017,10,220,1,21.6164,21.6164
26-05-2017,10,235,1,16.3429,16.3429
26-05-2017,10,530,1,3.1237,3.1237
28-05-2017,10,529,1,2.4977,2.4977
29-05-2017,10,485,1,13.7595,13.7595
30-05-2017,10,530,1,3.1237,3.1237
31-05-2017,10,477,1,3.1237,3.1237
03-06-2017,10,537,1,21.91,21.91
06-06-2017,10,536,1,18.7737,18.7737
12-06-2017,10,477,1,3.1237,3.1237
14-06-2017,10,214,1,21.9037,21.9037
14-06-2017,10,477,1,3.1237,3.1237
15-06-2017,10,478,1,6.2537,6.2537
16-06-2017,10,466,1,13.8345,13.8345
17-06-2017,10,352,1,953.5637,953.5637
17-06-2017,10,597,1,245.4103,245.4103
18-06-2017,10,535,1,15.6437,15.6437
19-06-2017,10,563,1,902.1321,902.1321
21-06-2017,10,220,1,21.6164,21.6164
21-06-2017,10,477,1,3.1237,3.1237
24-06-2017,10,581,1,618.48,618.48
27-06-2017,10,220,1,21.6164,21.6164
28-06-2017,10,477,1,3.1237,3.1237
28-06-2017,10,487,1,34.4237,34.4237
30-06-2017,10,223,1,2.939,2.939
30-06-2017,10,477,1,3.1237,3.1237
28-03-2015,7,312,1,1406.9758,1406.9758
14-05-2015,7,313,1,1406.9758,1406.9758
16-05-2015,7,313,1,1406.9758,1406.9758
30-10-2015,7,370,1,924.5636,924.5636
16-01-2016,7,371,1,860.8787,860.8787
18-03-2016,7,370,1,924.5636,924.5636
24-03-2016,7,330,1,285.9519,285.9519
31-03-2016,7,368,1,924.5636,924.5636
04-04-2016,7,387,1,394.7883,394.7883
11-05-2016,7,352,1,953.5637,953.5637
26-05-2016,7,360,1,943.2882,943.2882
27-05-2016,7,326,1,285.9519,285.9519
25-06-2016,7,369,1,924.5636,924.5636
09-07-2016,7,215,1,21.6164,21.6164
12-07-2016,7,389,1,394.7883,394.7883
15-07-2016,7,483,1,75.12,75.12
15-07-2016,7,540,1,20.4076,20.4076
28-07-2016,7,377,1,860.8787,860.8787
31-07-2016,7,220,1,21.6164,21.6164
10-08-2016,7,477,1,3.1237,3.1237
14-08-2016,7,538,1,13.4527,13.4527
17-08-2016,7,539,1,15.6437,15.6437
18-08-2016,7,477,1,3.1237,3.1237
18-08-2016,7,478,1,6.2537,6.2537
19-08-2016,7,540,1,20.4076,20.4076
25-08-2016,7,487,1,34.4237,34.4237
25-08-2016,7,529,1,2.4977,2.4977
26-08-2016,7,362,1,943.2882,943.2882
29-08-2016,7,477,1,3.1237,3.1237
29-08-2016,7,529,1,2.4977,2.4977
30-08-2016,7,539,1,15.6437,15.6437
31-08-2016,7,530,1,3.1237,3.1237
02-09-2016,7,478,1,6.2537,6.2537
04-09-2016,7,528,1,3.1237,3.1237
09-09-2016,7,477,1,3.1237,3.1237
09-09-2016,7,478,1,6.2537,6.2537
13-09-2016,7,477,1,3.1237,3.1237
21-09-2016,7,480,1,1.4335,1.4335
21-09-2016,7,529,1,2.4977,2.4977
25-09-2016,7,528,1,3.1237,3.1237
09-10-2016,7,229,1,16.3429,16.3429
09-10-2016,7,530,1,3.1237,3.1237
18-10-2016,7,482,1,5.6277,5.6277
22-10-2016,7,605,1,196.3404,196.3404
24-10-2016,7,466,1,13.8345,13.8345
28-10-2016,7,480,1,1.4335,1.4335
28-10-2016,7,484,1,4.9767,4.9767
28-10-2016,7,577,1,459.6992,459.6992
31-10-2016,7,530,1,3.1237,3.1237
02-11-2016,7,477,1,3.1237,3.1237
09-11-2016,7,220,1,21.6164,21.6164
10-11-2016,7,479,1,5.6277,5.6277
14-11-2016,7,215,1,21.6164,21.6164
14-11-2016,7,538,1,13.4527,13.4527
18-11-2016,7,220,1,21.6164,21.6164
18-11-2016,7,487,1,34.4237,34.4237
26-11-2016,7,479,1,5.6277,5.6277
30-11-2016,7,476,1,43.8137,43.8137
01-12-2016,7,220,1,21.6164,21.6164
01-12-2016,7,586,1,280.9052,280.9052
07-12-2016,7,220,1,21.6164,21.6164
07-12-2016,7,595,1,256.7721,256.7721
10-12-2016,7,537,1,21.91,21.91
12-12-2016,7,214,1,21.9037,21.9037
12-12-2016,7,530,1,3.1237,3.1237
12-12-2016,7,536,1,18.7737,18.7737
15-12-2016,7,489,1,12.4177,12.4177
21-12-2016,7,477,1,3.1237,3.1237
23-12-2016,7,215,1,21.6164,21.6164
25-12-2016,7,215,1,21.6164,21.6164
28-12-2016,7,477,1,3.1237,3.1237
30-12-2016,7,229,1,16.3429,16.3429
31-12-2016,7,477,1,3.1237,3.1237
03-01-2017,7,540,1,20.4076,20.4076
05-01-2017,7,214,1,21.9037,21.9037
06-01-2017,7,479,1,5.6277,5.6277
06-01-2017,7,486,1,99.534,99.534
07-01-2017,7,373,1,860.8787,860.8787
11-01-2017,7,220,1,21.6164,21.6164
11-01-2017,7,478,1,6.2537,6.2537
15-01-2017,7,538,1,13.4527,13.4527
20-01-2017,7,229,1,16.3429,16.3429
21-01-2017,7,214,1,21.9037,21.9037
23-01-2017,7,530,1,3.1237,3.1237
26-01-2017,7,537,1,21.91,21.91
29-01-2017,7,536,1,18.7737,18.7737
01-02-2017,7,223,1,2.939,2.939
02-02-2017,7,477,1,3.1237,3.1237
08-02-2017,7,215,1,21.6164,21.6164
09-02-2017,7,377,1,860.8787,860.8787
09-02-2017,7,477,1,3.1237,3.1237
10-02-2017,7,481,1,5.6277,5.6277
11-02-2017,7,356,1,953.5637,953.5637
12-02-2017,7,529,1,2.4977,2.4977
13-02-2017,7,529,1,2.4977,2.4977
14-02-2017,7,362,1,943.2882,943.2882
19-02-2017,7,354,1,953.5637,953.5637
20-02-2017,7,528,1,3.1237,3.1237
24-02-2017,7,540,1,20.4076,20.4076
26-02-2017,7,480,1,1.4335,1.4335
28-02-2017,7,536,1,18.7737,18.7737
03-03-2017,7,375,1,860.8787,860.8787
06-03-2017,7,536,1,18.7737,18.7737
09-03-2017,7,214,1,21.9037,21.9037
09-03-2017,7,528,1,3.1237,3.1237
09-03-2017,7,537,1,21.91,21.91
11-03-2017,7,541,1,18.1477,18.1477
13-03-2017,7,541,1,18.1477,18.1477
18-03-2017,7,473,1,39.751,39.751
18-03-2017,7,477,1,3.1237,3.1237
18-03-2017,7,538,1,13.4527,13.4527
20-03-2017,7,360,1,943.2882,943.2882
21-03-2017,7,528,1,3.1237,3.1237
26-03-2017,7,223,1,2.939,2.939
27-03-2017,7,472,1,39.751,39.751
27-03-2017,7,477,1,3.1237,3.1237
27-03-2017,7,537,1,21.91,21.91
28-03-2017,7,362,1,943.2882,943.2882
29-03-2017,7,220,1,21.6164,21.6164
30-03-2017,7,529,1,2.4977,2.4977
31-03-2017,7,482,1,5.6277,5.6277
04-04-2017,7,561,1,902.1321,902.1321
05-04-2017,7,539,1,15.6437,15.6437
08-04-2017,7,215,1,21.6164,21.6164
09-04-2017,7,220,1,21.6164,21.6164
11-04-2017,7,479,1,5.6277,5.6277
11-04-2017,7,480,1,1.4335,1.4335
12-04-2017,7,575,1,902.1321,902.1321
15-04-2017,7,477,1,3.1237,3.1237
15-04-2017,7,488,1,12.4177,12.4177
15-04-2017,7,489,1,12.4177,12.4177
18-04-2017,7,464,1,13.8345,13.8345
19-04-2017,7,486,1,99.534,99.534
19-04-2017,7,530,1,3.1237,3.1237
22-04-2017,7,541,1,18.1477,18.1477
23-04-2017,7,529,1,2.4977,2.4977
24-04-2017,7,215,1,21.6164,21.6164
24-04-2017,7,352,1,953.5637,953.5637
24-04-2017,7,477,1,3.1237,3.1237
25-04-2017,7,477,1,3.1237,3.1237
25-04-2017,7,484,1,4.9767,4.9767
25-04-2017,7,530,1,3.1237,3.1237
26-04-2017,7,480,1,1.4335,1.4335
27-04-2017,7,215,1,21.6164,21.6164
30-04-2017,7,489,1,12.4177,12.4177
04-05-2017,7,539,1,15.6437,15.6437
06-05-2017,7,220,1,21.6164,21.6164
06-05-2017,7,528,1,3.1237,3.1237
07-05-2017,7,538,1,13.4527,13.4527
09-05-2017,7,362,1,943.2882,943.2882
10-05-2017,7,215,1,21.6164,21.6164
13-05-2017,7,220,1,21.6164,21.6164
14-05-2017,7,580,1,618.48,618.48
17-05-2017,7,220,1,21.6164,21.6164
17-05-2017,7,568,1,280.9052,280.9052
20-05-2017,7,576,1,902.1321,902.1321
23-05-2017,7,572,1,280.9052,280.9052
24-05-2017,7,573,1,902.1321,902.1321
25-05-2017,7,466,1,13.8345,13.8345
26-05-2017,7,478,1,6.2537,6.2537
28-05-2017,7,371,1,860.8787,860.8787
28-05-2017,7,540,1,20.4076,20.4076
31-05-2017,7,568,1,280.9052,280.9052
03-06-2017,7,477,1,3.1237,3.1237
03-06-2017,7,538,1,13.4527,13.4527
05-06-2017,7,214,1,21.9037,21.9037
06-06-2017,7,223,1,2.939,2.939
09-06-2017,7,528,1,3.1237,3.1237
11-06-2017,7,485,1,13.7595,13.7595
14-06-2017,7,528,1,3.1237,3.1237
15-06-2017,7,475,1,43.8137,43.8137
15-06-2017,7,477,1,3.1237,3.1237
16-06-2017,7,490,1,12.4177,12.4177
16-06-2017,7,535,1,15.6437,15.6437
19-06-2017,7,462,1,13.8345,13.8345
21-06-2017,7,220,1,21.6164,21.6164
21-06-2017,7,593,1,256.7721,256.7721
22-06-2017,7,540,1,20.4076,20.4076
25-06-2017,7,223,1,2.939,2.939
25-06-2017,7,477,1,3.1237,3.1237
25-06-2017,7,529,1,2.4977,2.4977
26-06-2017,7,529,1,2.4977,2.4977
28-06-2017,7,575,1,902.1321,902.1321
28-06-2017,7,591,1,256.7721,256.7721
29-06-2017,7,477,1,3.1237,3.1237
29-06-2017,7,479,1,5.6277,5.6277
21-01-2015,8,346,1,1487.8356,1487.8356
24-02-2015,8,314,1,1406.9758,1406.9758
08-03-2015,8,350,1,1476.8956,1476.8956
01-04-2015,8,311,1,1406.9758,1406.9758
30-04-2015,8,330,1,285.9519,285.9519
24-05-2015,8,322,1,285.9519,285.9519
11-07-2015,8,387,1,394.7883,394.7883
22-07-2015,8,379,1,860.8787,860.8787
15-08-2015,8,328,1,285.9519,285.9519
25-10-2015,8,334,1,285.9519,285.9519
28-10-2015,8,373,1,860.8787,860.8787
16-11-2015,8,379,1,860.8787,860.8787
20-11-2015,8,360,1,943.2882,943.2882
12-12-2015,8,377,1,860.8787,860.8787
25-12-2015,8,389,1,394.7883,394.7883
09-01-2016,8,373,1,860.8787,860.8787
22-02-2016,8,369,1,924.5636,924.5636
01-04-2016,8,373,1,860.8787,860.8787
13-04-2016,8,362,1,943.2882,943.2882
23-05-2016,8,328,1,285.9519,285.9519
08-07-2016,8,381,1,394.7883,394.7883
11-07-2016,8,232,1,16.3429,16.3429
28-07-2016,8,485,1,13.7595,13.7595
29-07-2016,8,462,1,13.8345,13.8345
30-07-2016,8,604,1,196.3404,196.3404
06-08-2016,8,529,1,2.4977,2.4977
12-08-2016,8,477,1,3.1237,3.1237
14-08-2016,8,214,1,21.9037,21.9037
14-08-2016,8,226,1,16.3429,16.3429
14-08-2016,8,530,1,3.1237,3.1237
15-08-2016,8,538,1,13.4527,13.4527
19-08-2016,8,223,1,2.939,2.939
20-08-2016,8,220,1,21.6164,21.6164
21-08-2016,8,214,1,21.9037,21.9037
27-08-2016,8,477,1,3.1237,3.1237
06-09-2016,8,562,1,902.1321,902.1321
09-09-2016,8,480,1,1.4335,1.4335
11-09-2016,8,538,1,13.4527,13.4527
17-09-2016,8,214,1,21.9037,21.9037
18-09-2016,8,373,1,860.8787,860.8787
23-09-2016,8,491,1,12.4177,12.4177
26-09-2016,8,529,1,2.4977,2.4977
26-09-2016,8,536,1,18.7737,18.7737
26-09-2016,8,582,1,618.48,618.48
27-09-2016,8,528,1,3.1237,3.1237
28-09-2016,8,229,1,16.3429,16.3429
30-09-2016,8,538,1,13.4527,13.4527
03-10-2016,8,352,1,953.5637,953.5637
09-10-2016,8,235,1,16.3429,16.3429
17-10-2016,8,530,1,3.1237,3.1237
24-10-2016,8,541,1,18.1477,18.1477
26-10-2016,8,478,1,6.2537,6.2537
29-10-2016,8,235,1,16.3429,16.3429
31-10-2016,8,358,1,943.2882,943.2882
31-10-2016,8,528,1,3.1237,3.1237
31-10-2016,8,584,1,196.3404,196.3404
03-11-2016,8,375,1,860.8787,860.8787
07-11-2016,8,477,1,3.1237,3.1237
12-11-2016,8,477,1,3.1237,3.1237
17-11-2016,8,584,1,196.3404,196.3404
18-11-2016,8,541,1,18.1477,18.1477
19-11-2016,8,214,1,21.9037,21.9037
20-11-2016,8,529,1,2.4977,2.4977
26-11-2016,8,484,1,4.9767,4.9767
01-12-2016,8,223,1,2.939,2.939
01-12-2016,8,477,1,3.1237,3.1237
04-12-2016,8,477,1,3.1237,3.1237
05-12-2016,8,385,1,394.7883,394.7883
06-12-2016,8,563,1,902.1321,902.1321
09-12-2016,8,479,1,5.6277,5.6277
12-12-2016,8,478,1,6.2537,6.2537
13-12-2016,8,223,1,2.939,2.939
15-12-2016,8,528,1,3.1237,3.1237
15-12-2016,8,538,1,13.4527,13.4527
19-12-2016,8,220,1,21.6164,21.6164
20-12-2016,8,223,1,2.939,2.939
25-12-2016,8,223,1,2.939,2.939
26-12-2016,8,479,1,5.6277,5.6277
28-12-2016,8,214,1,21.9037,21.9037
31-12-2016,8,580,1,618.48,618.48
02-01-2017,8,214,1,21.9037,21.9037
02-01-2017,8,528,1,3.1237,3.1237
03-01-2017,8,480,1,1.4335,1.4335
08-01-2017,8,485,1,13.7595,13.7595
10-01-2017,8,215,1,21.6164,21.6164
15-01-2017,8,530,1,3.1237,3.1237
17-01-2017,8,484,1,4.9767,4.9767
18-01-2017,8,220,1,21.6164,21.6164
20-01-2017,8,484,1,4.9767,4.9767
20-01-2017,8,538,1,13.4527,13.4527
21-01-2017,8,529,1,2.4977,2.4977
22-01-2017,8,529,1,2.4977,2.4977
28-01-2017,8,477,1,3.1237,3.1237
31-01-2017,8,479,1,5.6277,5.6277
31-01-2017,8,535,1,15.6437,15.6437
02-02-2017,8,232,1,16.3429,16.3429
06-02-2017,8,535,1,15.6437,15.6437
07-02-2017,8,539,1,15.6437,15.6437
07-02-2017,8,562,1,902.1321,902.1321
09-02-2017,8,226,1,16.3429,16.3429
16-02-2017,8,538,1,13.4527,13.4527
20-02-2017,8,229,1,16.3429,16.3429
22-02-2017,8,485,1,13.7595,13.7595
24-02-2017,8,478,1,6.2537,6.2537
24-02-2017,8,484,1,4.9767,4.9767
24-02-2017,8,588,1,349.7116,349.7116
24-02-2017,8,599,1,245.4103,245.4103
01-03-2017,8,215,1,21.6164,21.6164
01-03-2017,8,529,1,2.4977,2.4977
01-03-2017,8,582,1,618.48,618.48
08-03-2017,8,215,1,21.6164,21.6164
12-03-2017,8,479,1,5.6277,5.6277
23-03-2017,8,536,1,18.7737,18.7737
26-03-2017,8,485,1,13.7595,13.7595
01-04-2017,8,383,1,394.7883,394.7883
02-04-2017,8,220,1,21.6164,21.6164
04-04-2017,8,360,1,943.2882,943.2882
04-04-2017,8,477,1,3.1237,3.1237
05-04-2017,8,539,1,15.6437,15.6437
06-04-2017,8,605,1,196.3404,196.3404
07-04-2017,8,214,1,21.9037,21.9037
07-04-2017,8,480,1,1.4335,1.4335
10-04-2017,8,471,1,39.751,39.751
10-04-2017,8,560,1,459.6992,459.6992
16-04-2017,8,529,1,2.4977,2.4977
17-04-2017,8,472,1,39.751,39.751
17-04-2017,8,605,1,196.3404,196.3404
20-04-2017,8,583,1,618.48,618.48
22-04-2017,8,530,1,3.1237,3.1237
22-04-2017,8,584,1,196.3404,196.3404
23-04-2017,8,538,1,13.4527,13.4527
28-04-2017,8,528,1,3.1237,3.1237
30-04-2017,8,581,1,618.48,618.48
04-05-2017,8,538,1,13.4527,13.4527
04-05-2017,8,571,1,280.9052,280.9052
05-05-2017,8,223,1,2.939,2.939
05-05-2017,8,541,1,18.1477,18.1477
06-05-2017,8,528,1,3.1237,3.1237
16-05-2017,8,466,1,13.8345,13.8345
24-05-2017,8,536,1,18.7737,18.7737
25-05-2017,8,215,1,21.6164,21.6164
26-05-2017,8,539,1,15.6437,15.6437
27-05-2017,8,229,1,16.3429,16.3429
29-05-2017,8,214,1,21.9037,21.9037
01-06-2017,8,358,1,943.2882,943.2882
01-06-2017,8,578,1,459.6992,459.6992
06-06-2017,8,530,1,3.1237,3.1237
08-06-2017,8,563,1,902.1321,902.1321
08-06-2017,8,605,1,196.3404,196.3404
13-06-2017,8,476,1,43.8137,43.8137
13-06-2017,8,581,1,618.48,618.48
15-06-2017,8,485,1,13.7595,13.7595
16-06-2017,8,480,1,1.4335,1.4335
20-06-2017,8,586,1,280.9052,280.9052
21-06-2017,8,482,1,5.6277,5.6277
21-06-2017,8,536,1,18.7737,18.7737
28-06-2017,8,381,1,394.7883,394.7883
29-06-2017,8,541,1,18.1477,18.1477
30-06-2017,8,477,1,3.1237,3.1237
26-02-2017,5,540,1,20.4076,20.4076
13-10-2015,9,352,2,953.5637,1907.1274
19-08-2016,4,477,2,3.1237,6.2474
30-08-2016,1,480,2,1.4335,2.867
16-09-2016,6,478,2,6.2537,12.5074
30-09-2016,6,528,2,3.1237,6.2474
06-11-2016,4,477,2,3.1237,6.2474
07-11-2016,4,477,2,3.1237,6.2474
01-01-2017,9,479,2,5.6277,11.2554
18-01-2017,6,481,2,5.6277,11.2554
24-01-2017,9,477,2,3.1237,6.2474
04-02-2017,8,480,2,1.4335,2.867
11-02-2017,6,478,2,6.2537,12.5074
17-02-2017,4,605,2,196.3404,392.6808
24-02-2017,9,477,2,3.1237,6.2474
01-03-2017,4,477,2,3.1237,6.2474
13-03-2017,8,480,2,1.4335,2.867
06-04-2017,4,223,2,2.939,5.878
13-04-2017,4,478,2,6.2537,12.5074
28-06-2017,4,528,2,3.1237,6.2474
